id,repo_name,full_name,description,language,homepage,html_url,stargazers_count,forks_count,watchers_count,open_issues_count,topics,license_name,created_at,updated_at,pushed_at,size_kb,default_branch,has_wiki,has_pages,has_downloads,archived,disabled,visibility,owner_login,owner_type,owner_avatar_url,windows_support,macos_support,linux_support,platform_notes
184909163,yabai,koekeishiya/yabai,A tiling window manager for macOS based on binary space partitioning,C,,https://github.com/koekeishiya/yabai,27590,686,27590,246,[],MIT License,2019-05-04T15:00:50Z,2025-11-27T14:44:42Z,2025-11-06T16:24:24Z,7580,master,True,False,True,False,False,public,koekeishiya,User,https://avatars.githubusercontent.com/u/6175959?v=4,False,True,False,Tiling window manager for macOS
60244892,qalculate-gtk,Qalculate/qalculate-gtk,Qalculate! GTK UI,C++,https://qalculate.github.io/,https://github.com/Qalculate/qalculate-gtk,1145,80,1145,164,[],GNU General Public License v2.0,2016-06-02T08:08:29Z,2025-11-26T05:42:57Z,2025-11-22T08:06:48Z,25260,master,True,False,True,False,False,public,Qalculate,Organization,https://avatars.githubusercontent.com/u/19704127?v=4,True,True,True,"Qalculate! GTK UI, GUI application"
693752164,basalt,erikjuhani/basalt,TUI Application to manage Obsidian notes directly from the terminal,Rust,,https://github.com/erikjuhani/basalt,712,16,712,41,"[""markdown"", ""obsidian"", ""ratatui"", ""tui""]",MIT License,2023-09-19T16:32:40Z,2025-11-27T11:33:55Z,2025-11-27T00:07:12Z,18178,main,True,False,True,False,False,public,erikjuhani,User,https://avatars.githubusercontent.com/u/15418377?v=4,False,True,True,"TUI Application to manage Obsidian notes, terminal-based GUI"
882158748,kunkun,kunkunsh/kunkun,"An open source, cross-platform, extensible app launcher.",TypeScript,,https://github.com/kunkunsh/kunkun,1175,46,1175,53,"[""raycast"", ""rust"", ""svelte"", ""sveltekit"", ""tauri"", ""typescript""]",Other,2024-11-02T03:09:09Z,2025-11-25T13:09:12Z,2025-09-07T05:45:24Z,3303,develop,True,False,True,False,False,public,kunkunsh,Organization,https://avatars.githubusercontent.com/u/176965503?v=4,True,True,True,Cross-platform app launcher with GUI
881053158,neohtop,Abdenasser/neohtop,"💪🏻 Blazing-fast system monitoring for your desktop (built with Rust, Tauri & Svelte)",Svelte,https://abdenasser.github.io/neohtop/,https://github.com/Abdenasser/neohtop,8663,272,8663,17,"[""activity"", ""btop"", ""cross-platform"", ""htop"", ""monitoring"", ""rust"", ""svelte"", ""system""]",MIT License,2024-10-30T20:44:11Z,2025-11-27T14:45:43Z,2025-09-15T07:26:13Z,13718,main,True,True,True,False,False,public,Abdenasser,User,https://avatars.githubusercontent.com/u/8364240?v=4,True,True,True,Blazing-fast system monitoring with GUI
9301414,hledger,simonmichael/hledger,"Robust, fast, intuitive plain text accounting tool with CLI, TUI and web interfaces.",Haskell,https://hledger.org,https://github.com/simonmichael/hledger,3603,343,3603,337,"[""accounting"", ""command-line-tool"", ""console-application"", ""finance"", ""haskell"", ""haskell-applications"", ""hledger"", ""ledger"", ""plaintext"", ""plaintextaccounting"", ""tui"", ""web-application""]",GNU General Public License v3.0,2013-04-08T16:41:47Z,2025-11-27T04:54:48Z,2025-11-23T20:44:20Z,112787,master,False,False,True,False,False,public,simonmichael,User,https://avatars.githubusercontent.com/u/10144?v=4,True,True,True,"Plain text accounting tool with CLI, TUI and web interfaces"
668367318,KeyCluCask,Anze/KeyCluCask,Simple and handy overview of applications shortcuts,,https://github.com/Anze/KeyCluExtensions,https://github.com/Anze/KeyCluCask,1688,21,1688,25,"[""hotkeys"", ""keyclu"", ""mac-app"", ""macos"", ""macos-app"", ""macos-application"", ""productivity"", ""shortcuts"", ""utilities""]",BSD 3-Clause Clear License,2023-07-19T16:28:03Z,2025-11-27T12:06:29Z,2025-07-06T17:59:10Z,13835,main,True,False,True,False,False,public,Anze,User,https://avatars.githubusercontent.com/u/38272?v=4,False,True,False,macOS GUI app that shows application shortcuts.
14376285,xbar,matryer/xbar,Put the output from any script or program into your macOS Menu Bar (the BitBar reboot),Go,https://xbarapp.com,https://github.com/matryer/xbar,17966,651,17966,182,"[""bitbar"", ""mac"", ""macos-menu"", ""macosx"", ""menubar"", ""scripting"", ""xbar""]",MIT License,2013-11-13T21:00:12Z,2025-11-27T13:37:42Z,2024-09-10T10:18:51Z,64884,main,False,False,True,False,False,public,matryer,User,https://avatars.githubusercontent.com/u/101659?v=4,False,True,False,macOS menu‑bar application (xbar).
702102120,Notify,ranfdev/Notify,Linux client for https://ntfy.sh,Rust,,https://github.com/ranfdev/Notify,93,7,93,18,[],GNU General Public License v3.0,2023-10-08T13:58:42Z,2025-11-13T18:11:26Z,2025-03-01T11:00:28Z,686,main,True,False,True,False,False,public,ranfdev,User,https://avatars.githubusercontent.com/u/23294184?v=4,False,False,True,Linux GUI client for ntfy.sh notifications.
837722485,ScholarXIV,dagmawibabi/ScholarXIV,"ScholArxiv is an open-source, aesthetic, minimal and AI powered app that allows users to search, read, bookmark, share, download and view summaries of academic papers from the arXiv repository.",Dart,,https://github.com/dagmawibabi/ScholarXIV,923,45,923,8,[],GNU General Public License v3.0,2024-08-03T20:31:29Z,2025-11-25T08:02:41Z,2025-07-02T15:21:04Z,15293,main,True,False,True,False,False,public,dagmawibabi,User,https://avatars.githubusercontent.com/u/44819176?v=4,True,True,True,"Flutter/Dart based academic‑paper reader, full GUI, cross‑platform"
778556932,desktop,zen-browser/desktop,Welcome to a calmer internet,C++,https://zen-browser.app,https://github.com/zen-browser/desktop,38076,1177,38076,574,"[""firefox"", ""firefox-based"", ""firefox-browser"", ""zen-browser""]",Mozilla Public License 2.0,2024-03-28T00:05:55Z,2025-11-27T15:27:01Z,2025-11-27T12:48:21Z,5898840,dev,True,False,True,False,False,public,zen-browser,Organization,https://avatars.githubusercontent.com/u/165225155?v=4,True,True,True,"Zen Browser – full‑featured GUI web browser, cross‑platform"
23129458,aseprite,aseprite/aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",C++,https://www.aseprite.org,https://github.com/aseprite/aseprite,34630,7541,34630,1853,"[""animated-sprites"", ""animation"", ""aseprite"", ""c-plus-plus"", ""cpp"", ""draw"", ""gif"", ""graphics"", ""pixel-art"", ""pixel-editor"", ""sprite-editor"", ""sprites"", ""spritesheet"", ""tile-editor"", ""tilemap-editor""]",,2014-08-19T23:44:50Z,2025-11-27T11:34:24Z,2025-11-19T21:33:22Z,46398,main,False,False,True,False,False,public,aseprite,Organization,https://avatars.githubusercontent.com/u/3853896?v=4,True,True,True,"Aseprite – pixel‑art editor with full GUI, cross‑platform"
120425779,lapce,lapce/lapce,Lightning-fast and Powerful Code Editor written in Rust,Rust,https://lap.dev/lapce/,https://github.com/lapce/lapce,37667,1203,37667,862,"[""code-editor"", ""developer-tools"", ""rust"", ""text-editor"", ""vim""]",Apache License 2.0,2018-02-06T08:41:06Z,2025-11-27T12:34:43Z,2025-11-25T20:36:39Z,28590,master,True,True,True,False,False,public,lapce,Organization,https://avatars.githubusercontent.com/u/43668847?v=4,True,True,True,Lapce is a full‑featured code editor with a graphical interface; cross‑platform.
323279421,Butterfly,LinwoodDev/Butterfly,"🎨 Powerful, minimalistic, cross-platform, opensource note-taking app",Dart,https://butterfly.linwood.dev,https://github.com/LinwoodDev/Butterfly,1589,116,1589,62,"[""android"", ""app"", ""cross-platform"", ""customizable"", ""dart"", ""dartlang"", ""drawing"", ""flutter"", ""linux"", ""note"", ""note-taking"", ""notes"", ""notes-app"", ""onenote"", ""opensource"", ""productivity"", ""web"", ""windows"", ""writing""]",GNU Affero General Public License v3.0,2020-12-21T08:47:28Z,2025-11-27T15:14:00Z,2025-11-27T15:13:56Z,84593,develop,False,False,True,False,False,public,LinwoodDev,Organization,https://avatars.githubusercontent.com/u/110480390?v=4,True,True,True,Butterfly is a cross‑platform note‑taking app built with Flutter; provides a graphical UI.
852920449,the-editor,misterclayt0n/the-editor,Fast GUI text editor,Rust,,https://github.com/misterclayt0n/the-editor,58,0,58,2,[],,2024-09-05T16:54:27Z,2025-11-27T15:30:02Z,2025-11-27T15:18:46Z,26008,main,True,False,True,False,False,public,misterclayt0n,User,https://avatars.githubusercontent.com/u/124265832?v=4,True,True,True,the‑editor is a fast GUI text editor written in Rust; cross‑platform.
301463691,sleek,ransome1/sleek,"todo.txt manager for Linux, Windows and MacOS, free and open-source (FOSS)",TypeScript,https://github.com/ransome1/sleek/wiki,https://github.com/ransome1/sleek,1863,132,1863,69,"[""alarms"", ""archiving"", ""contexts"", ""dark-mode"", ""due-date"", ""file-watcher"", ""filters"", ""foss"", ""fulltext-search"", ""gui"", ""linux-app"", ""macos-app"", ""modern"", ""multiple-languages"", ""open-source"", ""priorities"", ""repeating-todos"", ""threshold"", ""todo-txt"", ""windows-app""]",MIT License,2020-10-05T15:59:00Z,2025-11-27T04:12:37Z,2025-11-15T11:00:54Z,61745,main,True,False,True,False,False,public,ransome1,User,https://avatars.githubusercontent.com/u/11188741?v=4,True,True,True,"Sleek is a todo.txt manager with a graphical interface; explicitly marked as Linux, macOS, and Windows app."
485507107,skiff-apps,skiff-org/skiff-apps,"Privacy-first, end-to-end encrypted Mail, Pages, Drive, and Calendar.",TypeScript,https://skiff.com/,https://github.com/skiff-org/skiff-apps,896,368,896,73,"[""calendar"", ""collaboration"", ""component-library"", ""cryptography"", ""email"", ""end-to-end-encryption"", ""file-storage"", ""productivity"", ""productivity-app"", ""security"", ""typescript"", ""workspace""]",Other,2022-04-25T19:28:59Z,2025-11-27T11:07:41Z,2024-12-12T06:04:14Z,614186,main,False,False,True,False,False,public,skiff-org,Organization,https://avatars.githubusercontent.com/u/80722586?v=4,True,True,True,"Skiff suite (Mail, Pages, Drive, Calendar) is a full‑featured productivity GUI app available cross‑platform."
1011137032,LlamaBarn,ggml-org/LlamaBarn,A cosy home for your LLMs.,Swift,,https://github.com/ggml-org/LlamaBarn,571,20,571,6,"[""ai"", ""llama-cpp"", ""llms"", ""macos"", ""swift""]",MIT License,2025-06-30T11:05:34Z,2025-11-27T13:52:50Z,2025-11-25T12:44:47Z,26012,main,False,False,True,False,False,public,ggml-org,Organization,https://avatars.githubusercontent.com/u/134263123?v=4,False,True,False,Swift‑based macOS application for managing LLMs; GUI implied by description.
918457472,fast-forward,gaauwe/fast-forward,A window switcher for macOS built in Rust using the gpui framework,Rust,,https://github.com/gaauwe/fast-forward,248,5,248,2,[],,2025-01-18T01:34:23Z,2025-11-25T15:34:49Z,2025-09-29T15:26:31Z,1871,develop,True,False,True,False,False,public,gaauwe,User,https://avatars.githubusercontent.com/u/1271226?v=4,False,True,False,macOS‑only window‑switcher with a graphical interface.
141089889,berty,berty/berty,"Berty is a secure peer-to-peer messaging app that works with or without internet access, cellular data or trust in the network",TypeScript,https://berty.tech,https://github.com/berty/berty,8909,478,8909,112,"[""android"", ""berty"", ""censorship"", ""crdt"", ""cybersecurity"", ""encryption"", ""gomobile"", ""ios"", ""ipfs"", ""libp2p"", ""messaging"", ""mobile-app"", ""monorepo"", ""offline-first"", ""orbitdb"", ""p2p"", ""privacy"", ""react-native"", ""surveillance""]",Other,2018-07-16T05:21:19Z,2025-11-27T10:53:01Z,2025-11-26T22:21:37Z,271763,master,True,False,True,False,False,public,berty,Organization,https://avatars.githubusercontent.com/u/22157871?v=4,True,True,True,Berty is a peer‑to‑peer messaging application with GUI clients for desktop platforms.
1004647857,open-whispr,HeroTools/open-whispr,"Voice-to-text dictation app with local Whisper models and OpenAI API. Privacy-first, cross-platform, global hotkey activated.",TypeScript,https://openwhispr.com,https://github.com/HeroTools/open-whispr,418,53,418,19,"[""ai"", ""open-source"", ""whisper""]",MIT License,2025-06-19T00:58:14Z,2025-11-27T05:39:10Z,2025-11-17T20:40:47Z,4840,main,False,False,True,False,False,public,HeroTools,Organization,https://avatars.githubusercontent.com/u/221007419?v=4,True,True,True,Open‑Whispr is a cross‑platform voice‑to‑text dictation app with a graphical UI.
599360014,REAL-Video-Enhancer,TNTwise/REAL-Video-Enhancer,"Interpolate, Upscale, Decompress, and Denoise videos easily on Linux/Windows/MacOS.",Python,https://discord.gg/mRReVBMQtN,https://github.com/TNTwise/REAL-Video-Enhancer,1334,99,1334,12,"[""gui"", ""interpolation"", ""linux"", ""macos"", ""real-esrgan"", ""rife"", ""upscaling"", ""windows""]",GNU Affero General Public License v3.0,2023-02-09T01:06:20Z,2025-11-27T13:05:36Z,2025-11-24T06:06:06Z,22443,2.3.9,True,False,True,False,False,public,TNTwise,User,https://avatars.githubusercontent.com/u/77559100?v=4,True,True,True,REAL‑Video‑Enhancer provides a GUI for video interpolation/upscaling on all three major OSes.
1030561901,Nook,nook-browser/Nook,"A new browser, not owned by Atlassian.",Swift,,https://github.com/nook-browser/Nook,1365,57,1365,34,[],GNU General Public License v3.0,2025-08-01T21:25:52Z,2025-11-27T12:53:47Z,2025-11-26T19:22:47Z,5864,main,True,True,True,False,False,public,nook-browser,Organization,https://avatars.githubusercontent.com/u/224170348?v=4,False,True,False,Nook is a Swift‑based web browser targeting macOS (and possibly iOS).
886745826,VERT,VERT-sh/VERT,"The next-generation file converter. Open source, fully local* and free forever.",Svelte,https://vert.sh,https://github.com/VERT-sh/VERT,10233,495,10233,26,"[""conversion"", ""ffmpeg"", ""imagemagick"", ""magick"", ""pandoc"", ""svelte"", ""sveltekit"", ""wasm""]",GNU Affero General Public License v3.0,2024-11-11T14:27:14Z,2025-11-27T15:30:21Z,2025-11-27T13:04:03Z,22174,main,True,False,True,False,False,public,VERT-sh,Organization,https://avatars.githubusercontent.com/u/198117259?v=4,True,True,True,Web‑based file‑converter UI (Svelte/SvelteKit). Can be packaged as a desktop app
768413390,walker,abenz1267/walker,Multi-Purpose Launcher with a lot of features. Highly Customizable and fast.,Rust,,https://github.com/abenz1267/walker,2146,82,2146,9,"[""runner"", ""rust"", ""wayland""]",GNU General Public License v3.0,2024-03-07T03:11:41Z,2025-11-27T14:50:07Z,2025-11-27T14:45:34Z,17505,master,False,False,True,False,False,public,abenz1267,User,https://avatars.githubusercontent.com/u/7055955?v=4,True,True,True,Multi‑purpose launcher with graphical UI
1033289787,quests,quests-org/quests,The open-source app builder,TypeScript,https://quests.dev,https://github.com/quests-org/quests,368,66,368,0,"[""ai"", ""app-builder"", ""desktop-app"", ""electron"", ""linux"", ""llm"", ""macos"", ""orpc"", ""tanstack-router"", ""windows"", ""xstate""]",Apache License 2.0,2025-08-06T15:27:58Z,2025-11-27T01:25:38Z,2025-11-26T11:33:34Z,9156,main,False,False,True,False,False,public,quests-org,Organization,https://avatars.githubusercontent.com/u/225025528?v=4,True,True,True,Electron‑based app builder with full graphical UI
5390156,fontforge,fontforge/fontforge,"Free (libre) font editor for Windows, Mac OS X and GNU+Linux",C,http://fontforge.github.io/,https://github.com/fontforge/fontforge,7384,760,7384,1075,[],Other,2012-08-12T17:08:20Z,2025-11-27T08:53:36Z,2025-11-23T20:56:44Z,109013,master,True,False,True,False,False,public,fontforge,Organization,https://avatars.githubusercontent.com/u/2048660?v=4,True,True,True,FontForge is a full‑featured GUI font editor available on all three major desktop OSes
519859998,AFFiNE,toeverything/AFFiNE,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",TypeScript,https://affine.pro,https://github.com/toeverything/AFFiNE,60150,4111,60150,531,"[""app"", ""crdt"", ""editor"", ""electron"", ""knowledge-base"", ""markdown"", ""miro"", ""notes"", ""notion"", ""notion-alternative"", ""rust"", ""rust-lang"", ""rust-language"", ""table"", ""tableview"", ""whiteboard"", ""wiki"", ""workspace""]",Other,2022-07-31T18:45:21Z,2025-11-27T15:29:24Z,2025-11-27T15:29:19Z,560235,canary,False,False,True,False,False,public,toeverything,Organization,https://avatars.githubusercontent.com/u/78728988?v=4,True,True,True,AFFiNE is an Electron‑based knowledge‑base/whiteboard app with a graphical UI
